"GroupId","PersonalId","HomePlanet","CryoSleep","Deck","Num","Side","Destination","Age","VIP","RoomService","FoodCourt","ShoppingMall","Spa","VRDeck","FirstName","LastName","Transported"
4973,2,"Earth",TRUE,"G",803,"P","55 Cancri e",3,FALSE,0,0,0,0,0,"Brence","Stephendsey",1
4974,1,"Europa",FALSE,"A",44,"P","TRAPPIST-1e",56,FALSE,0,10,0,9319,1225,"Thabih","Vendeck",0
4974,2,"Europa",TRUE,"A",55.8456707618005,"P","55 Cancri e",45,FALSE,0,0,0,0,0,"Lesat","Vendeck",1
4975,1,"Earth",TRUE,"G",813,"S","PSO J318.5-22",25,FALSE,0,0,0,0,0,"Olgary","Wartyson",1
4975,2,"Earth",FALSE,"G",813,"S","TRAPPIST-1e",12,FALSE,0,0,0,0,0,"Gerly","Wartyson",1
4975,3,"Earth",TRUE,"G",813,"S","PSO J318.5-22",2,FALSE,0,0,0,0,0,"Celis","Wartyson",1
4977,1,"Earth",FALSE,"F",945,"S","TRAPPIST-1e",46,FALSE,0,4,834,0,32,"Kylen","Merce",1
4977,2,"Earth",FALSE,"F",945,"S","TRAPPIST-1e",32,FALSE,2756,125,9,0,103,"Nicey","Merce",0
4979,1,"Earth",TRUE,"G",804,"P","PSO J318.5-22",24,FALSE,0,0,0,0,0,"Arllia","Mckinn",0
4980,2,"Earth",FALSE,"G",805,"P","TRAPPIST-1e",12,FALSE,0,0,0,0,0,"Sanney","Potterry",0
4980,3,"Earth",FALSE,"G",805,"P","TRAPPIST-1e",11,FALSE,0,0,0,0,0,"NONE","NONE",0
4981,1,"Earth",FALSE,"F",946,"S","TRAPPIST-1e",16,FALSE,0,769,0,0,7,"Davis","Brenney",1
4981,2,"Earth",FALSE,"G",814,"S","PSO J318.5-22",29,FALSE,0,0,0,0,0,"Millia","Connon",1
4981,3,"Earth",FALSE,"G",814,"S","TRAPPIST-1e",24,FALSE,530,0,0,0,179,"Brank","Brenney",0
4987,1,"Earth",FALSE,"G",816,"S","TRAPPIST-1e",21,FALSE,36,162,0,588,0,"Fayene","Popelacruz",1
4989,1,"Earth",FALSE,"E",310,"P","TRAPPIST-1e",38,FALSE,0,1,0,786,0,"Inette","Johnshines",0
4990,1,"Europa",TRUE,"B",164,"P","TRAPPIST-1e",35,FALSE,0,0,0,0,0,"Nasliak","Listive",0
4991,1,"Earth",FALSE,"G",806,"P","TRAPPIST-1e",79,FALSE,610,1767.41801314262,0,200,5,"Rickie","Pentss",0
4992,1,"Earth",FALSE,"F",1018,"P","PSO J318.5-22",22,FALSE,479,34,0,29,4,"Dandra","Sextones",0
4996,1,"Mars",TRUE,"F",949,"S","TRAPPIST-1e",34,FALSE,0,0,0,0,0,"Scera","Mitte",1
4997,1,"Europa",TRUE,"C",156,"P","TRAPPIST-1e",52,FALSE,0,0,0,0,0,"Diphah","Disgul",1
4998,1,"Earth",TRUE,"G",818,"S","TRAPPIST-1e",43,FALSE,0,0,0,0,0,"Lison","Willy",1
4999,1,"Earth",FALSE,"F",950,"S","TRAPPIST-1e",30,FALSE,1120,0,0,0,794,"Chelly","Mckins",0
5000,1,"Earth",TRUE,"G",808,"P","TRAPPIST-1e",35,FALSE,0,0,0,0,0,"Courta","Barrison",1
5003,1,"Earth",TRUE,"G",809,"P","TRAPPIST-1e",18,FALSE,0,0,0,0,0,"Dessie","Bulliamoses",0
5004,1,"Europa",TRUE,"B",165,"P","TRAPPIST-1e",27,FALSE,0,0,0,0,0,"Mediah","Gloyanthy",1
5005,1,"Earth",FALSE,"F",1019,"P","TRAPPIST-1e",46,FALSE,819,31,0,49,2,"Rayley","Daughtson",0
5006,1,"Europa",TRUE,"B",166,"P","TRAPPIST-1e",15,FALSE,0,0,0,0,0,"Kochard","Stingive",1
5006,2,"Europa",TRUE,"B",166,"P","55 Cancri e",44,FALSE,0,0,0,0,0,"Alyat","Stingive",1
5008,1,"Mars",TRUE,"F",952,"S","TRAPPIST-1e",19,FALSE,0,0,0,0,0,"Apies","Prity",1
5009,1,"Mars",TRUE,"F",1020,"P","TRAPPIST-1e",47,FALSE,0,0,0,0,0,"NONE","NONE",1
5010,1,"Mars",FALSE,"F",1021,"P","TRAPPIST-1e",26,TRUE,1033,172,26,0,518,"Poloos","Sincy",0
5012,1,"Earth",TRUE,"G",811,"P","55 Cancri e",24,FALSE,0,0,0,0,0,"Benny","Joynewtonks",1
5014,2,"Mars",TRUE,"F",1022,"P","TRAPPIST-1e",5,FALSE,0,0,0,0,0,"Moste","Porté",1
5016,1,"Mars",FALSE,"F",1023,"P","TRAPPIST-1e",18,FALSE,1092,31,309,0,0,"Honda","Bert",0
5017,1,"Mars",TRUE,"F",954,"S","TRAPPIST-1e",32,FALSE,0,0,0,0,0,"Raptax","Giba",1
5018,1,"Earth",TRUE,"G",812,"P","TRAPPIST-1e",13,FALSE,0,0,0,0,0,"Shanie","Pooles",1
5019,1,"Earth",FALSE,"F",955,"S","TRAPPIST-1e",15,FALSE,0,0,19,352,326,"Olly","Hebernandry",0
5021,1,"Europa",FALSE,"B",167,"P","TRAPPIST-1e",41,FALSE,4,4619,0,251,213,"Celavar","Fulacid",1
5023,1,"Earth",FALSE,"G",813,"P","55 Cancri e",36,FALSE,0,0,0,474,12,"Briney","Griffy",0
5025,1,"Earth",FALSE,"F",1024,"P","TRAPPIST-1e",33,FALSE,1042,50,0,9,0,"Ronard","Arner",0
5027,1,"Earth",FALSE,"E",321,"S","55 Cancri e",41,FALSE,4,737,0,51,0,"Noria","Kiddley",0
5028,1,"Europa",FALSE,"A",61,"S","55 Cancri e",47,FALSE,1904,18,0,89,4411,"Enifak","Plattering",0
5035,1,"Earth",TRUE,"G",825,"S","TRAPPIST-1e",13,FALSE,0,0,0,0,0,"Sethew","Coolerson",1
5036,1,"Earth",TRUE,"G",814,"P","PSO J318.5-22",34,FALSE,0,0,0,0,0,"Robyny","Walterson",0
5039,1,"Mars",FALSE,"F",958,"S","TRAPPIST-1e",16,FALSE,1285,771.725806657678,14,1386,0,"Jayrin","Bate",0
5039,2,"Mars",TRUE,"F",958,"S","TRAPPIST-1e",12,FALSE,0,0,0,0,0,"Hule","Bate",1
5039,4,"Mars",FALSE,"F",958,"S","TRAPPIST-1e",35,FALSE,1307,0,0,2,0,"Cakes","Bate",0
5040,1,"Europa",FALSE,"C",195,"S","TRAPPIST-1e",26,FALSE,0,21,10424,1373,7218,"Enibik","Dynigic",0
5042,1,"Earth",FALSE,"F",1026,"P","TRAPPIST-1e",18,FALSE,8,1,4,419,304,"Lorice","Estiagosen",1
5044,1,"Earth",FALSE,"G",826,"S","TRAPPIST-1e",23,FALSE,0,381,142,0,261,"Sanya","Palmes",0
5044,2,"Earth",TRUE,"G",826,"S","PSO J318.5-22",29,FALSE,0,0,0,0,0,"NONE","NONE",1
5048,1,"Earth",FALSE,"G",749.879760493985,"S","TRAPPIST-1e",38,FALSE,0,0,0,0,0,"Lerion","Moodson",1
5052,1,"Mars",TRUE,"F",961,"S","TRAPPIST-1e",17,FALSE,0,0,0,0,0,"Crick","Khart",1
5057,1,"Earth",TRUE,"G",816,"P","55 Cancri e",15,FALSE,0,0,0,0,0,"Idave","Simmonders",1
5058,1,"Mars",TRUE,"F",963,"S","TRAPPIST-1e",11,FALSE,0,0,0,0,0,"Goos","Apie",1
5058,3,"Mars",TRUE,"F",963,"S","TRAPPIST-1e",42,FALSE,0,0,0,0,0,"Leos","Apie",1
5059,1,"Earth",FALSE,"F",1030,"P","55 Cancri e",21,FALSE,639,0,0,0,0,"Nancis","Ryanga",0
5060,1,"Europa",TRUE,"C",157,"P","55 Cancri e",41,FALSE,0,0,0,0,0,"Algork","Honatte",1
5060,2,"Europa",TRUE,"C",157,"P","TRAPPIST-1e",14,FALSE,0,0,0,0,0,"Instan","Honatte",1
5060,4,"Europa",FALSE,"C",157,"P","55 Cancri e",29,TRUE,530,418,0,1094.53690127194,9129,"Alhaino","Honatte",0
5061,1,"Europa",TRUE,"C",196,"S","TRAPPIST-1e",25,FALSE,0,0,0,0,0,"Furudah","Patoetic",1
5061,2,"Europa",FALSE,"C",196,"S","TRAPPIST-1e",54,FALSE,0,8246,0,56,118,"Mediton","Patoetic",1
5063,1,"Earth",FALSE,"G",830,"S","TRAPPIST-1e",18,FALSE,0,794,16,0,0,"Kennie","Solinez",1
5065,1,"Europa",TRUE,"E",326,"S","55 Cancri e",29,FALSE,0,4074.28212248915,0,0,0,"Asellan","Crueld",1
5065,2,"Europa",FALSE,"E",326,"S","55 Cancri e",26,FALSE,606,1080,0,2011,0,"NONE","NONE",0
5067,1,"Earth",FALSE,"F",964,"S","55 Cancri e",36,FALSE,0,1808,0,344,0,"Kerryn","Wolfernan",1
5068,1,"Earth",FALSE,"E",314,"P","TRAPPIST-1e",19,FALSE,0,0,0,0,0,"Nadie","Polliamposs",1
5070,1,"Earth",FALSE,"F",966,"S","TRAPPIST-1e",20,FALSE,542,175,0,5,0,"Lillia","Collinson",1
5072,1,"Earth",FALSE,"G",817,"P","TRAPPIST-1e",10,FALSE,0,0,0,0,0,"Brina","Saley",0
5072,2,"Earth",TRUE,"G",817,"P","PSO J318.5-22",14,FALSE,0,0,0,0,0,"Melica","Saley",0
5073,1,"Mars",TRUE,"F",1033,"P","55 Cancri e",27,FALSE,0,0,0,0,0,"Vere","Frité",1
5074,1,"Mars",FALSE,"F",967,"S","TRAPPIST-1e",35,FALSE,4608,0,926,382,0,"Gorsp","Biba",0
5076,1,"Earth",FALSE,"G",818,"P","TRAPPIST-1e",13,FALSE,0,0,60,1,5147,"Alicey","Wolferguson",0
5080,1,"Earth",FALSE,"F",969,"S","TRAPPIST-1e",21,FALSE,1,0,143,558,1,"Herina","Buckeelez",0
5083,1,"Earth",TRUE,"G",820,"P","TRAPPIST-1e",22,FALSE,0,0,0,0,0,"Cary","Pooles",0
5084,2,"Europa",FALSE,"E",315,"P","TRAPPIST-1e",32,FALSE,8151,2052,1919,7352,754,"Batrix","Fuelightic",0
5085,1,"Earth",FALSE,"F",970,"S","TRAPPIST-1e",20,FALSE,0,15,455,95,0,"Alie","Grahangory",1
5087,1,"Mars",FALSE,"F",1036,"P","TRAPPIST-1e",44,FALSE,2575,3,20,0,1722.81050875077,"Sunk","Birt",0
5088,1,"Earth",FALSE,"F",972,"S","55 Cancri e",22,FALSE,0,0,0,1600,168,"Jonard","Horndley",1
5089,1,"Europa",FALSE,"B",170,"P","TRAPPIST-1e",39,FALSE,3926,2030,0,1483,611,"Alrakan","Aivering",0
5089,2,"Europa",FALSE,"B",170,"P","TRAPPIST-1e",19,FALSE,0,3750,0,0,41,"Celeon","Aivering",1
5090,1,"Earth",TRUE,"G",821,"P","TRAPPIST-1e",0,FALSE,0,0,0,0,0,"NONE","NONE",0
5090,2,"Earth",TRUE,"G",821,"P","TRAPPIST-1e",0,FALSE,0,0,0,0,0,"Luzel","Willy",0
5090,3,"Earth",FALSE,"G",821,"P","PSO J318.5-22",12,FALSE,0,0,0,0,0,"Joyton","Willy",1
5090,4,"Earth",TRUE,"G",821,"P","TRAPPIST-1e",7,FALSE,0,0,0,0,0,"Adamy","Willy",0
5090,6,"Earth",FALSE,"G",821,"P","TRAPPIST-1e",11,FALSE,0,0,0,0,0,"Scotte","Willy",1
5091,1,"Earth",FALSE,"F",973,"S","55 Cancri e",18,FALSE,1471,59,95,1109,330,"NONE","NONE",0
5093,1,"Europa",FALSE,"C",158,"P","55 Cancri e",49,TRUE,9,179,0,3,7865,"Wasalam","Cluthosexy",0
5095,1,"Mars",TRUE,"F",1038,"P","TRAPPIST-1e",61,FALSE,0,0,0,0,0,"Coate","Snoff",1
5097,1,"Earth",TRUE,"G",823,"P","55 Cancri e",7,FALSE,0,0,0,0,0,"Hughan","Peterstarks",1
5097,2,"Earth",FALSE,"G",823,"P","TRAPPIST-1e",25,FALSE,0,181,671,0,0,"Nandy","Peterstarks",1
5097,3,"Earth",FALSE,"F",1039,"P","55 Cancri e",51,FALSE,6,0,706,0,0,"Eulahy","Peterstarks",1
5104,1,"Earth",FALSE,"G",833,"S","TRAPPIST-1e",31,FALSE,25,712,0,16,0,"Keitha","Waltonnedy",1
5105,1,"Earth",TRUE,"G",880.386751232693,"S","PSO J318.5-22",16,FALSE,0,0,0,0,0,"Holey","Sullones",1
5108,1,"Earth",TRUE,"G",825,"P","PSO J318.5-22",17,FALSE,0,0,0,0,0,"Louisy","Hughriend",1
5109,1,"Earth",FALSE,"G",835,"S","PSO J318.5-22",47,FALSE,83,1,0,654,3,"Hilia","Joycerton",1
5111,1,"Europa",FALSE,"B",171,"P","TRAPPIST-1e",25,FALSE,0,3,0,763,3541,"Sarid","Unkcatted",0
5111,3,"Europa",FALSE,"B",171,"P","TRAPPIST-1e",32,FALSE,0,419,0,1984,521,"Mino","Unkcatted",0
5112,2,"Europa",TRUE,"C",198,"S","55 Cancri e",25,FALSE,0,0,0,0,0,"Achiram","Ainatint",1
5115,1,"Europa",TRUE,"C",199,"S","TRAPPIST-1e",41,FALSE,0,0,0,0,0,"Diason","Whibid",1
5115,2,"Europa",TRUE,"C",199,"S","55 Cancri e",28,FALSE,0,0,0,0,0,"Megrezn","Whibid",1
5116,1,"Mars",TRUE,"F",980,"S","TRAPPIST-1e",25,FALSE,0,0,0,0,0,"Ars","Prity",1
5116,2,"Mars",TRUE,"F",980,"S","TRAPPIST-1e",11,FALSE,0,0,0,0,0,"Fros","Prity",1
5120,1,"Mars",FALSE,"E",320,"P","TRAPPIST-1e",20,FALSE,0,0,0,0,0,"Flams","Bate",0
5124,1,"Earth",FALSE,"F",1044,"P","TRAPPIST-1e",41,FALSE,256,109,0,340,0,"Kimmie","Greeves",0
5126,1,"Europa",TRUE,"C",200,"S","55 Cancri e",59,FALSE,0,0,0,0,0,"Isotone","Unaring",1
5127,1,"Earth",FALSE,"G",837,"S","TRAPPIST-1e",31,FALSE,0,679,0,0,213,"Leneva","Yanton",1
5127,2,"Earth",FALSE,"F",983,"S","TRAPPIST-1e",16,FALSE,43,0,0,1893,119,"Faithy","Yanton",0
5130,1,"Earth",TRUE,"G",838,"S","TRAPPIST-1e",37,FALSE,0,866.446768998617,0,0,0,"Timmy","Klindsayer",1
5132,1,"Earth",FALSE,"G",828,"P","TRAPPIST-1e",42,FALSE,5049,477,0,0,0,"Veremy","Ellson",0
5133,1,"Earth",FALSE,"G",829,"P","55 Cancri e",36,FALSE,0,0,846,0,0,"Benry","Litthews",1
5133,3,"Earth",TRUE,"G",829,"P","PSO J318.5-22",33.0780019676385,FALSE,0,0,0,0,0,"Lina","Litthews",1
5133,5,"Earth",FALSE,"F",1046,"P","TRAPPIST-1e",26,FALSE,0,910,13,10,15,"Lynnon","Pugherman",0
5133,6,"Earth",TRUE,"G",829,"P","55 Cancri e",19,FALSE,0,0,0,0,0,"Shanya","Josey",1
5133,7,"Earth",FALSE,"F",1046,"P","TRAPPIST-1e",26,FALSE,1528,1,0,0,0,"NONE","NONE",0
5133,8,"Earth",FALSE,"F",1046,"P","TRAPPIST-1e",35,FALSE,0,116,51,0,701,"Lawren","Josey",0
5136,1,"Earth",FALSE,"F",984,"S","55 Cancri e",24,FALSE,0,0,0,704,0,"Eulah","Currisones",0
5137,1,"Europa",FALSE,"G",839,"S","TRAPPIST-1e",9,FALSE,0,0,0,0,0,"Milyn","Llobsoney",1
5142,1,"Mars",FALSE,"F",1050,"P","TRAPPIST-1e",4,FALSE,0,0,0,0,0,"Kies","Cre",1
5142,2,"Mars",FALSE,"F",1050,"P","TRAPPIST-1e",20,FALSE,859,3,0,939,0,"Bler","Cre",0
5142,3,"Mars",TRUE,"F",1050,"P","TRAPPIST-1e",21,FALSE,0,0,0,0,0,"Mark","Cre",1
5142,4,"Mars",FALSE,"F",1050,"P","TRAPPIST-1e",4,FALSE,0,0,0,0,0,"Toisps","Prin",1
5144,1,"Earth",TRUE,"G",830,"P","TRAPPIST-1e",19,FALSE,0,0,0,0,0,"NONE","NONE",1
5145,1,"Earth",TRUE,"G",841,"S","TRAPPIST-1e",18,FALSE,0,0,0,0,0,"Shaele","Mathison",1
5146,1,"Earth",FALSE,"F",986,"S","55 Cancri e",26,FALSE,7,751,0,38,0,"Maura","Cainghannon",1
5148,2,"Earth",TRUE,"G",831,"P","TRAPPIST-1e",16,FALSE,0,0,0,0,0,"Jeanny","Moodsey",1
5151,1,"Mars",TRUE,"F",1052,"P","TRAPPIST-1e",14,FALSE,0,0,0,0,0,"Flark","Cotik",1
5154,1,"Mars",FALSE,"E",321,"P","TRAPPIST-1e",34,TRUE,38,0,606,0,404,"Sunch","Buche",0
5156,1,"Europa",TRUE,"B",200,"S","55 Cancri e",21,FALSE,0,0,0,0,0,"Sabiark","Traild",1
5156,2,"Europa",FALSE,"B",200,"S","TRAPPIST-1e",29,FALSE,0,4198,227,1,1415,"Atonon","Traild",1
5158,1,"Earth",FALSE,"F",1054,"P","TRAPPIST-1e",16,FALSE,0,1,0,625.196625580219,61,"Willah","Jacostaney",0
5161,1,"Mars",TRUE,"D",156,"S","55 Cancri e",41,FALSE,0,0,0,0,0,"Goos","Cheen",1
5162,1,"Mars",TRUE,"F",988,"S","55 Cancri e",16,FALSE,0,0,0,0,0,"Hoce","Barne",1
5162,2,"Mars",FALSE,"F",988,"S","55 Cancri e",39,FALSE,98,0,125,0,1082,"Dow","Barne",0
5165,1,"Earth",FALSE,"F",989,"S","TRAPPIST-1e",63,FALSE,0,281,94,0,270,"Alancy","Collinson",1
5166,1,"Mars",FALSE,"D",163,"P","TRAPPIST-1e",32,FALSE,382,0,477,22,2,"Cor","Porki",1
5167,1,"Earth",FALSE,"F",990,"S","TRAPPIST-1e",47,FALSE,1,17,0,1069,0,"Joana","Crayeson",0
5170,1,"Earth",FALSE,"F",1056,"P","55 Cancri e",23,FALSE,0,306,392,9,13,"Jeandy","Hurchez",0
5173,1,"Mars",TRUE,"F",1057,"P","TRAPPIST-1e",19,FALSE,0,0,0,0,0,"Supies","Biba",1
5174,1,"Europa",TRUE,"C",159,"P","55 Cancri e",44,FALSE,0,0,0,0,0,"Hekark","Alenter",1
5174,2,"Europa",FALSE,"C",159,"P","TRAPPIST-1e",29,FALSE,6,5,0,6235,434,"Mesarid","Alenter",0
5175,1,"Earth",FALSE,"G",834,"P","TRAPPIST-1e",21,FALSE,582,0,0,148,53,"Andice","Maystuarey",0
5176,1,"Earth",FALSE,"E",323,"P","TRAPPIST-1e",23,FALSE,576,207,0,0,9,"Helle","Sawyerson",0
5177,1,"Europa",FALSE,"B",201,"S","TRAPPIST-1e",26,TRUE,0,0,0,0,0,"Aldebah","Gealably",1
5179,1,"Europa",TRUE,"C",160,"P","55 Cancri e",47,FALSE,0,0,0,0,0,"Nesch","Aillyber",1
5180,1,"Earth",TRUE,"G",835,"P","PSO J318.5-22",20,FALSE,0,0,0,0,0,"Felia","Gillock",1
5181,1,"Europa",TRUE,"B",175,"P","TRAPPIST-1e",48,FALSE,0,0,0,0,0,"Minkark","Motled",1
5182,1,"Earth",TRUE,"G",836,"P","TRAPPIST-1e",4,FALSE,0,0,0,0,0,"Crisey","Georgasey",1
5182,2,"Earth",FALSE,"G",836,"P","TRAPPIST-1e",25,FALSE,322,0,81,3,298,"Berna","Georgasey",1
5186,1,"Earth",FALSE,"F",1058,"P","TRAPPIST-1e",21,FALSE,41,651,2,29,0,"Monah","Harry",0
5188,1,"Earth",FALSE,"G",838,"P","TRAPPIST-1e",34,FALSE,0,160,0,611,44,"Chesty","Bootez",0
5188,2,"Earth",TRUE,"G",838,"P","TRAPPIST-1e",9,FALSE,0,0,0,0,0,"Elindy","Hessey",1
5188,3,"Earth",TRUE,"G",838,"P","TRAPPIST-1e",12,FALSE,0,0,0,0,0,"Wally","Bootez",0
5190,1,"Earth",FALSE,"F",994,"S","TRAPPIST-1e",13,FALSE,0,0,0,0,1513,"Jillie","Barrilloney",0
5193,1,"Europa",FALSE,"C",202,"S","TRAPPIST-1e",34,FALSE,0,914,0,2433,647,"Betenar","Craing",1
5194,1,"Europa",TRUE,"B",176,"P","TRAPPIST-1e",18,FALSE,0,0,0,0,0,"Sabi","Ainatint",1
5194,2,"Europa",TRUE,"B",176,"P","55 Cancri e",16,FALSE,0,0,0,0,0,"Astonon","Ainatint",1
5196,2,"Earth",TRUE,"G",839,"P","TRAPPIST-1e",0,FALSE,0,0,0,0,0,"Jenn","Haynard",0
5197,1,"Earth",FALSE,"E",325,"P","TRAPPIST-1e",20,FALSE,0,4,761,22,1,"Rician","Fowlaney",1
5198,1,"Mars",FALSE,"F",1059,"P","TRAPPIST-1e",45,FALSE,878,0,430,0,0,"Lish","Fla",0
5199,1,"Europa",FALSE,"D",158,"S","TRAPPIST-1e",35,FALSE,0,725,3415,0,1,"Luxonon","Cuplial",0
5201,1,"Earth",FALSE,"F",1060,"P","TRAPPIST-1e",21,FALSE,1961,96,0,54,40,"Melara","Daughtson",0
5202,1,"Earth",TRUE,"G",840,"P","TRAPPIST-1e",14,FALSE,0,0,0,0,0,"Jeret","Berges",1
5204,1,"Earth",FALSE,"F",1061,"P","PSO J318.5-22",46,FALSE,0,153,635.951943465526,0,397,"Jodip","Hughriend",0
5205,3,"Earth",FALSE,"G",845,"S","TRAPPIST-1e",3,FALSE,0,0,0,0,0,"Dorene","Roachez",1
5206,3,"Earth",FALSE,"G",841,"P","PSO J318.5-22",48,FALSE,0,2,72,554,143,"Ericia","Briggston",0
5208,1,"Europa",TRUE,"C",163,"P","55 Cancri e",26,FALSE,0,0,0,0,0,"Sadalm","Unressind",1
5208,2,"Europa",FALSE,"C",163,"P","55 Cancri e",41,FALSE,717,641,2,1559,4828,"Alcorix","Unressind",0
5209,1,"Earth",FALSE,"F",999,"S","TRAPPIST-1e",26,FALSE,168,1914.99024842882,382,166,0,"Eriky","Lambleyoun",1
5210,1,"Earth",FALSE,"F",1063,"P","TRAPPIST-1e",29,FALSE,0,43,693,0,0,"NONE","NONE",1
5214,1,"Earth",FALSE,"G",842,"P","55 Cancri e",0,FALSE,0,0,0,0,0,"Antony","Hersons",0
5216,1,"Earth",TRUE,"G",843,"P","TRAPPIST-1e",30,FALSE,0,0,0,0,0,"Clard","Hardson",0
5217,1,"Europa",TRUE,"B",177,"P","55 Cancri e",18,FALSE,0,0,0,0,0,"Sitron","Briouse",1
5217,2,"Europa",TRUE,"B",177,"P","55 Cancri e",32,FALSE,0,0,0,0,0,"Canon","Wingcoling",1
5220,1,"Mars",FALSE,"D",165,"P","TRAPPIST-1e",21,FALSE,2206,0,353,0,19,"Jackok","Cooki",0
5221,1,"Earth",FALSE,"F",1065,"P","TRAPPIST-1e",25,FALSE,0,528,8,153,0,"Jilla","Herreras",0
5223,1,"Mars",FALSE,"F",1002,"S","55 Cancri e",47,FALSE,275,0,0,24,0,"Munda","Ble",1
5223,2,"Mars",TRUE,"F",1002,"S","PSO J318.5-22",28.6647396912216,FALSE,0,0,0,0,0,"Goles","Ble",1
5223,3,"Mars",TRUE,"F",1002,"S","TRAPPIST-1e",8,FALSE,0,0,0,0,0,"Koot","Fla",1
5225,1,"Mars",TRUE,"E",334,"S","TRAPPIST-1e",30,FALSE,0,0,0,0,0,"Chrets","Sincy",1
5227,1,"Earth",TRUE,"G",849,"S","TRAPPIST-1e",13,FALSE,0,0,0,0,0,"Darlie","Morrencis",1
5229,1,"Earth",FALSE,"E",335,"S","TRAPPIST-1e",16,FALSE,0,0,19,971,0,"Allene","Balley",0
5234,1,"Mars",FALSE,"F",1067,"P","TRAPPIST-1e",16,FALSE,271,0,2251,117,0,"Tote","Chmad",1
5235,1,"Earth",FALSE,"G",844,"P","TRAPPIST-1e",29,FALSE,30,0,605,267,6,"Allyn","Olivasquez",0
5236,1,"Earth",FALSE,"E",326,"P","TRAPPIST-1e",46,FALSE,1,0,898,0,96,"Juanna","Lardsonald",1
5238,1,"Earth",TRUE,"G",845,"P","PSO J318.5-22",13,FALSE,0,0,0,0,0,"Gailia","Blainson",0
5239,1,"Earth",TRUE,"G",852,"S","TRAPPIST-1e",22,FALSE,0,0,0,0,0,"Jeroy","Beckeetter",1
5240,1,"Earth",TRUE,"G",853,"S","TRAPPIST-1e",29,FALSE,0,0,0,0,0,"Loisey","Melez",1
5242,1,"Earth",TRUE,"G",854,"S","TRAPPIST-1e",46,FALSE,0,0,0,0,0,"Briney","Ellahan",1
5243,1,"Earth",FALSE,"F",1005,"S","TRAPPIST-1e",24,FALSE,1231,0,0,1,3,"Lanedy","Mclardson",1
5243,2,"Earth",TRUE,"G",855,"S","TRAPPIST-1e",33,FALSE,0,0,0,0,0,"Dont","Melez",1
5244,1,"Mars",FALSE,"F",1006,"S","TRAPPIST-1e",38,FALSE,218,0,586,770,0,"Tax","Tité",0
5246,1,"Earth",TRUE,"G",847,"P","TRAPPIST-1e",57,FALSE,0,0,0,0,0,"Glene","Drakeekss",1
5246,2,"Earth",FALSE,"F",1070,"P","TRAPPIST-1e",18.635732324745,FALSE,0,13,643,47,0,"Jodia","Drakeekss",1
5248,1,"Earth",FALSE,"G",856,"S","TRAPPIST-1e",28,FALSE,607,0,0,227,0,"Tinez","Batestonley",1
5252,1,"Earth",FALSE,"F",1008,"S","TRAPPIST-1e",35,FALSE,202,1309,60,0,0,"Elanie","Langatein",1
5253,1,"Earth",FALSE,"F",1009,"S","TRAPPIST-1e",24,FALSE,290,64,413,35,0,"Annard","Ashipeck",1
5254,1,"Europa",TRUE,"B",202,"S","TRAPPIST-1e",31,FALSE,0,0,0,0,0,"Celeon","Pressive",1
5254,2,"Europa",TRUE,"B",202,"S","TRAPPIST-1e",16,FALSE,0,0,0,0,0,"Photons","Pickleve",1
5254,4,"Europa",FALSE,"B",202,"S","55 Cancri e",8,FALSE,0,0,0,0,0,"Sceleon","Pressive",1
5256,1,"Mars",FALSE,"D",159,"S","TRAPPIST-1e",26,FALSE,41,0,444,572,0,"Luse","Tirt",0
5257,1,"Europa",FALSE,"B",178,"P","55 Cancri e",43,FALSE,0,1001,0,2393,0,"Dnocese","Opshaft",0
5258,1,"Europa",FALSE,"C",204,"S","TRAPPIST-1e",70,FALSE,241,1065,0,2290,2,"Alrair","Taptiritty",1
5260,1,"Earth",TRUE,"G",849,"P","55 Cancri e",17,FALSE,0,0,0,0,0,"Racy","Fulloydez",1
5262,1,"Earth",TRUE,"G",850,"P","TRAPPIST-1e",14,FALSE,0,0,0,0,0,"Adanne","Rilley",1
5264,1,"Earth",TRUE,"G",858,"S","TRAPPIST-1e",21,FALSE,0,0,0,0,0,"Joyces","Vinozarks",1
5264,2,"Earth",FALSE,"F",1012,"S","55 Cancri e",37,FALSE,0,0,163,0,486,"Marina","Vinozarks",1
5265,1,"Earth",FALSE,"F",1073,"P","TRAPPIST-1e",15,FALSE,0,400,0,0,702,"Tonyn","Ashipson",0
5266,1,"Europa",FALSE,"A",64,"S","55 Cancri e",20,FALSE,0,290,0,1866,217,"Alhair","Poselfle",0
5268,1,"Earth",FALSE,"F",1013,"S","TRAPPIST-1e",14,FALSE,0,56,0,0,2,"Bony","Flynney",1
5269,1,"Earth",FALSE,"E",336,"S","TRAPPIST-1e",21,FALSE,38,1,591,1,31,"Mollen","Ewisentley",1
5272,1,"Mars",TRUE,"F",1076,"P","TRAPPIST-1e",20,FALSE,0,0,0,0,0,"Push","Winie",1
5274,1,"Earth",FALSE,"F",1078,"P","TRAPPIST-1e",25,FALSE,662,34,0,79,148,"Weney","Hineyley",0
5275,1,"Earth",FALSE,"F",1014,"S","TRAPPIST-1e",29,FALSE,0,10,0,594,120,"Jerek","Buckentry",0
5276,1,"Europa",FALSE,"B",179,"P","55 Cancri e",39,TRUE,0,2868,0,5,1968,"Neutrak","Poustive",1
